dates/tags 1 2 3 4 5 6 7 8 9 10 11 12 
19920525 nah valid valid valid valid nah nah nah nah nah nah nah
19920526 nah valid valid valid valid nah nah nah nah nah nah nah
19920527 nah valid valid valid valid nah nah nah nah nah nah nah
19920528 nah valid valid valid valid nah nah nah nah nah nah nah
19920529 nah valid valid valid valid nah nah nah nah nah nah nah
19920530 nah valid valid valid valid nah nah nah nah nah nah nah
19920531 nah nah valid valid valid nah nah nah nah nah nah nah
19920601 nah nah valid valid valid valid nah nah nah nah nah nah
19920602 nah nah valid valid valid valid nah nah nah nah nah nah
19920603 nah nah valid valid valid valid nah nah nah nah nah nah
19920604 nah nah valid valid valid valid nah nah nah nah nah nah
19920605 nah nah valid valid valid valid nah nah nah nah nah nah
19920606 nah nah valid valid valid valid nah nah nah nah nah nah
19920607 nah nah valid valid valid valid nah nah nah nah nah nah
19920608 nah nah valid valid valid valid nah nah nah nah nah nah
19920609 nah nah valid valid valid valid nah nah nah nah nah nah
19920610 nah nah valid valid valid valid nah nah nah nah nah nah
19920611 nah nah valid valid valid valid nah nah nah nah nah nah
19920612 nah nah valid valid valid valid nah nah nah nah nah nah
19920613 nah nah valid valid valid valid nah nah nah nah nah nah
19920614 nah nah valid valid valid valid nah nah nah nah nah nah
19920615 nah nah valid valid valid valid nah nah nah nah nah nah
19920616 nah nah valid valid valid valid nah nah nah nah nah nah
19920617 nah nah valid valid valid valid nah nah nah nah nah nah
19920618 nah nah valid valid valid valid nah nah nah nah nah nah
19920619 nah nah valid valid valid valid nah nah nah nah nah nah
19920620 nah nah valid valid valid valid nah nah nah nah nah nah
19920621 nah nah valid valid valid valid nah nah nah nah nah nah
19920622 nah nah valid valid valid valid nah nah nah nah nah nah
19920623 nah nah valid valid valid valid nah nah nah nah nah nah
19920624 nah nah valid valid valid valid nah nah nah nah nah nah
19920625 nah nah valid valid valid valid nah nah nah nah nah nah
19920626 nah nah valid valid valid valid nah nah nah nah nah nah
19920627 nah nah valid valid valid valid nah nah nah nah nah nah
19920628 nah nah valid valid valid valid nah nah nah nah nah nah
19920629 nah nah valid valid valid valid nah nah nah nah nah nah
19920630 nah nah valid valid valid valid nah nah nah nah nah nah
19920701 nah nah nah valid valid valid valid nah nah nah nah nah
19920702 nah nah nah valid valid valid valid nah nah nah nah nah
19920703 nah nah nah valid valid valid valid nah nah nah nah nah
19920704 nah nah nah valid valid valid valid nah nah nah nah nah
19920705 nah nah nah valid valid valid valid nah nah nah nah nah
19920706 nah nah nah valid valid valid valid nah nah nah nah nah
19920707 nah nah nah valid valid valid valid nah nah nah nah nah
19920708 nah nah nah valid valid valid valid nah nah nah nah nah
19920709 nah nah nah valid valid valid valid nah nah nah nah nah
19920710 nah nah nah valid valid valid valid nah nah nah nah nah
19920711 nah nah nah valid valid valid valid nah nah nah nah nah
19920712 nah nah nah valid valid valid valid nah nah nah nah nah
19920713 nah nah nah valid valid valid valid nah nah nah nah nah
19920714 nah nah nah valid valid valid valid nah nah nah nah nah
19920715 nah nah nah valid valid valid valid nah nah nah nah nah
19920716 nah nah nah valid valid valid valid nah nah nah nah nah
19920717 nah nah nah valid valid valid valid nah nah nah nah nah
19920718 nah nah nah valid valid valid valid nah nah nah nah nah
19920719 nah nah nah valid valid valid valid nah nah nah nah nah
19920720 nah nah nah valid valid valid valid nah nah nah nah nah
19920721 nah nah nah valid valid valid valid nah nah nah nah nah
19920722 nah nah nah valid valid valid valid nah nah nah nah nah
19920723 nah nah nah valid valid valid valid nah nah nah nah nah
19920724 nah nah nah valid valid valid valid nah nah nah nah nah
19920725 nah nah nah valid valid valid valid nah nah nah nah nah
19920726 nah nah nah valid valid valid valid nah nah nah nah nah
19920727 nah nah nah valid valid valid valid nah nah nah nah nah
19920728 nah nah nah valid valid valid valid nah nah nah nah nah
19920729 nah nah nah valid valid valid valid nah nah nah nah nah
19920730 nah nah nah valid valid valid valid nah nah nah nah nah
19920731 nah nah nah valid valid valid valid nah nah nah nah nah
19920801 nah nah nah nah valid valid valid valid nah nah nah nah
19920802 nah nah nah nah valid valid valid valid nah nah nah nah
19920803 nah nah nah nah valid valid valid valid nah nah nah nah
19920804 nah nah nah nah valid valid valid valid nah nah nah nah
19920805 nah nah nah nah valid valid valid valid nah nah nah nah
19920806 nah nah nah nah valid valid valid valid nah nah nah nah
19920807 nah nah nah nah valid valid valid valid nah nah nah nah
19920808 nah nah nah nah valid valid valid valid nah nah nah nah
19920809 nah nah nah nah valid valid valid valid nah nah nah nah
19920810 nah nah nah nah valid valid valid valid nah nah nah nah
19920811 nah nah nah nah valid valid valid valid nah nah nah nah
19920812 nah nah nah nah valid valid valid valid nah nah nah nah
19920813 nah nah nah nah valid valid valid valid nah nah nah nah
19920814 nah nah nah nah valid valid valid valid nah nah nah nah
19920815 nah nah nah nah valid valid valid valid nah nah nah nah
19920816 nah nah nah nah valid valid valid valid nah nah nah nah
19920817 nah nah nah nah valid valid valid valid nah nah nah nah
19920818 nah nah nah nah valid valid valid valid nah nah nah nah
19920819 nah nah nah nah valid valid valid valid nah nah nah nah
19920820 nah nah nah nah valid valid valid valid nah nah nah nah
19920821 nah nah nah nah valid valid valid valid nah nah nah nah
19920822 nah nah nah nah valid valid valid valid nah nah nah nah
19920823 nah nah nah nah valid valid valid valid nah nah nah nah
19920824 nah nah nah nah valid valid valid valid nah nah nah nah
19920825 nah nah nah nah valid valid valid valid nah nah nah nah
19920826 nah nah nah nah valid valid valid valid nah nah nah nah
19920827 nah nah nah nah valid valid valid valid nah nah nah nah
19920828 nah nah nah nah valid valid valid valid nah nah nah nah
19920829 nah nah nah nah valid valid valid valid nah nah nah nah
19920830 nah nah nah nah valid valid valid valid nah nah nah nah
19920831 nah nah nah nah valid valid valid valid nah nah nah nah
19920901 nah nah nah nah nah valid valid valid valid nah nah nah
19920902 nah nah nah nah nah valid valid valid valid nah nah nah
19920903 nah nah nah nah nah valid valid valid valid nah nah nah
19920904 nah nah nah nah nah valid valid valid valid nah nah nah
19920905 nah nah nah nah nah valid valid valid valid nah nah nah
19920906 nah nah nah nah nah valid valid valid valid nah nah nah
19920907 nah nah nah nah nah valid valid valid valid nah nah nah
19920908 nah nah nah nah nah valid valid valid valid nah nah nah
19920909 nah nah nah nah nah valid valid valid valid nah nah nah
19920910 nah nah nah nah nah valid valid valid valid nah nah nah
19920911 nah nah nah nah nah valid valid valid valid nah nah nah
19920912 nah nah nah nah nah valid valid valid valid nah nah nah
19920913 nah nah nah nah nah valid valid valid valid nah nah nah
19920914 nah nah nah nah nah valid valid valid valid nah nah nah
19920915 nah nah nah nah nah valid valid valid valid nah nah nah
19920916 nah nah nah nah nah valid valid valid valid nah nah nah
19920917 nah nah nah nah nah valid valid valid valid nah nah nah
19920918 nah nah nah nah nah valid valid valid valid nah nah nah
19920919 nah nah nah nah nah valid valid valid valid nah nah nah
19920920 nah nah nah nah nah valid valid valid valid nah nah nah
19920921 nah nah nah nah nah valid valid valid valid nah nah nah
19920922 nah nah nah nah nah valid valid valid valid nah nah nah
19920923 nah nah nah nah nah valid valid valid valid nah nah nah
19920924 nah nah nah nah nah valid valid valid valid nah nah nah
19920925 nah nah nah nah nah valid valid valid valid nah nah nah
19920926 nah nah nah nah nah valid valid valid valid nah nah nah
19920927 nah nah nah nah nah valid valid valid valid nah nah nah
19920928 nah nah nah nah nah valid valid valid valid nah nah nah
19920929 nah nah nah nah nah valid valid valid valid nah nah nah
19920930 nah nah nah nah nah valid valid valid valid nah nah nah
19921001 nah nah nah nah nah nah valid valid valid valid nah nah
19921002 nah nah nah nah nah nah valid valid valid valid nah nah
19921003 nah nah nah nah nah nah valid valid valid valid nah nah
19921004 nah nah nah nah nah nah valid valid valid valid nah nah
19921005 nah nah nah nah nah nah valid valid valid valid nah nah
19921006 nah nah nah nah nah nah valid valid valid valid nah nah
19921007 nah nah nah nah nah nah valid valid valid valid nah nah
19921008 nah nah nah nah nah nah valid valid valid valid nah nah
19921009 nah nah nah nah nah nah valid valid valid valid nah nah
19921010 nah nah nah nah nah nah valid valid valid valid nah nah
19921011 nah nah nah nah nah nah valid valid valid valid nah nah
19921012 nah nah nah nah nah nah valid valid valid valid nah nah
19921013 nah nah nah nah nah nah valid valid valid valid nah nah
19921014 nah nah nah nah nah nah valid valid valid valid nah nah
19921015 nah nah nah nah nah nah valid valid valid valid nah nah
19921016 nah nah nah nah nah nah valid valid valid valid nah nah
19921017 nah nah nah nah nah nah valid valid valid valid nah nah
19921018 nah nah nah nah nah nah valid valid valid valid nah nah
19921019 nah nah nah nah nah nah valid valid valid valid nah nah
19921020 nah nah nah nah nah nah valid valid valid valid nah nah
19921021 nah nah nah nah nah nah valid valid valid valid nah nah
19921022 nah nah nah nah nah nah valid valid valid valid nah nah
19921023 nah nah nah nah nah nah valid valid valid valid nah nah
19921024 nah nah nah nah nah nah valid valid valid valid nah nah
19921025 nah nah nah nah nah nah valid valid valid valid nah nah
19921026 nah nah nah nah nah nah valid valid valid valid nah nah
19921027 nah nah nah nah nah nah valid valid valid valid nah nah
19921028 nah nah nah nah nah nah valid valid valid valid nah nah
19921029 nah nah nah nah nah nah valid valid valid valid nah nah
19921030 nah nah nah nah nah nah valid valid valid valid nah nah
19921031 nah nah nah nah nah nah valid valid valid valid nah nah
19921101 nah nah nah nah nah nah nah valid valid valid valid nah
19921102 nah nah nah nah nah nah nah valid valid valid valid nah
19921103 nah nah nah nah nah nah nah valid valid valid valid nah
19921104 nah nah nah nah nah nah nah valid valid valid valid nah
19921105 nah nah nah nah nah nah nah valid valid valid valid nah
19921106 nah nah nah nah nah nah nah valid valid valid valid nah
19921107 nah nah nah nah nah nah nah valid valid valid valid nah
19921108 nah nah nah nah nah nah nah valid valid valid valid nah
19921109 nah nah nah nah nah nah nah valid valid valid valid nah
19921110 nah nah nah nah nah nah nah valid valid valid valid nah
19921111 nah nah nah nah nah nah nah valid valid valid valid nah
19921112 nah nah nah nah nah nah nah valid valid valid valid nah
19921113 nah nah nah nah nah nah nah valid valid valid valid nah
19921114 nah nah nah nah nah nah nah valid valid valid valid nah
19921115 nah nah nah nah nah nah nah valid valid valid valid nah
19921116 nah nah nah nah nah nah nah valid valid valid valid nah
19921117 nah nah nah nah nah nah nah valid valid valid valid nah
19921118 nah nah nah nah nah nah nah valid valid valid valid nah
19921119 nah nah nah nah nah nah nah valid valid valid valid nah
19921120 nah nah nah nah nah nah nah valid valid valid valid nah
19921121 nah nah nah nah nah nah nah valid valid valid valid nah
19921122 nah nah nah nah nah nah nah valid valid valid valid nah
19921123 nah nah nah nah nah nah nah valid valid valid valid nah
19921124 nah nah nah nah nah nah nah valid valid valid valid nah
19921125 nah nah nah nah nah nah nah valid valid valid valid nah
19921126 nah nah nah nah nah nah nah valid valid valid valid nah
19921127 nah nah nah nah nah nah nah valid valid valid valid nah
19921128 nah nah nah nah nah nah nah valid valid valid valid nah
19921129 nah nah nah nah nah nah nah valid valid valid valid nah
19921130 nah nah nah nah nah nah nah valid valid valid valid nah
19921201 nah nah nah nah nah nah nah nah valid valid valid valid
19921202 nah nah nah nah nah nah nah nah valid valid valid valid
19921203 nah nah nah nah nah nah nah nah valid valid valid valid
19921204 nah nah nah nah nah nah nah nah valid valid valid valid
19921205 nah nah nah nah nah nah nah nah valid valid valid valid
19921206 nah nah nah nah nah nah nah nah valid valid valid valid
19921207 nah nah nah nah nah nah nah nah valid valid valid valid
19921208 nah nah nah nah nah nah nah nah valid valid valid valid
19921209 nah nah nah nah nah nah nah nah valid valid valid valid
19921210 nah nah nah nah nah nah nah nah valid valid valid valid
19921211 nah nah nah nah nah nah nah nah valid valid valid valid
19921212 nah nah nah nah nah nah nah nah valid valid valid valid
19921213 nah nah nah nah nah nah nah nah valid valid valid valid
19921214 nah nah nah nah nah nah nah nah valid valid valid valid
19921215 nah nah nah nah nah nah nah nah valid valid valid valid
19921216 nah nah nah nah nah nah nah nah valid valid valid valid
19921217 nah nah nah nah nah nah nah nah valid valid valid valid
19921218 nah nah nah nah nah nah nah nah valid valid valid valid
19921219 nah nah nah nah nah nah nah nah valid valid valid valid
19921220 nah nah nah nah nah nah nah nah valid valid valid valid
19921221 nah nah nah nah nah nah nah nah valid valid valid valid
19921222 nah nah nah nah nah nah nah nah valid valid valid valid
19921223 nah nah nah nah nah nah nah nah valid valid valid valid
19921224 nah nah nah nah nah nah nah nah valid valid valid valid
19921225 nah nah nah nah nah nah nah nah valid valid valid valid
19921226 nah nah nah nah nah nah nah nah valid valid valid valid
19921227 nah nah nah nah nah nah nah nah valid valid valid valid
19921228 nah nah nah nah nah nah nah nah valid valid valid valid
19921229 nah nah nah nah nah nah nah nah valid valid valid valid
